date,Tmin,Tmax,vent,pluie
2043-05-02,10.5,18.6,20.9,3.7
2023-06-22,10.1,15.8,32.7,2.2
2028-09-20,4.2,9.6,23.3,7.2
2031-06-20,9.9,15.0,25.9,12.8
2044-01-25,11.8,17.8,30.1,1.3
2043-09-16,16.6,22.3,29.9,1.0
2039-02-01,4.0,37.0,80.0,40.0
2033-11-13,8.6,18.6,11.2,2.1
2047-11-27,4.9,12.1,14.1,16.6
2031-05-31,6.3,13.1,23.8,13.3
2046-01-20,12.0,22.0,34.8,0.8
2037-08-13,12.6,19.9,14.4,2.4
2036-11-28,13.3,21.3,22.1,9.3
2030-09-07,12.0,22.0,16.6,2.4
2031-06-23,13.5,20.1,8.1,1.7
2039-03-10,7.4,16.6,16.1,4.4
2047-01-27,12.9,19.1,36.2,7.0
2046-12-19,10.8,19.4,23.1,13.5
2034-03-04,12.3,20.7,17.6,0.5
2026-05-01,11.1,18.8,32.4,5.0
2047-04-28,4.4,11.5,1.9,2.3
2045-03-28,5.0,10.2,20.8,9.1
2035-08-11,8.5,17.1,13.7,4.4
2030-07-21,7.2,13.7,12.0,1.3
2025-05-30,9.1,18.1,24.9,2.8
2040-11-26,7.5,16.6,23.0,7.1
2044-08-10,9.1,18.9,17.5,1.5
2042-09-17,5.5,13.0,23.7,0.1
2043-12-20,8.2,18.0,22.8,4.8
2040-08-15,15.7,22.3,33.7,1.7
2033-10-22,13.3,21.6,24.6,3.4
2034-07-31,11.5,19.3,27.5,3.3
2040-01-25,9.0,14.5,22.5,7.4
2037-01-24,7.9,15.5,15.1,4.7
2047-06-14,9.8,14.9,28.0,2.0
2041-06-16,9.1,15.7,27.4,1.2
2034-01-14,12.0,18.4,18.0,0.6
2027-01-04,10.6,16.2,26.4,0.0
2023-06-02,8.5,15.3,15.3,4.6
2042-01-27,13.1,18.8,25.4,1.4
2036-08-11,9.3,18.5,26.8,7.6
2042-01-22,8.2,14.5,36.7,1.0
2035-01-01,5.8,13.6,24.1,0.7
2022-07-12,8.7,14.9,6.0,4.1
2045-07-07,8.4,14.3,28.3,1.7
2035-01-27,8.0,16.6,27.3,8.9
2024-04-22,8.0,13.3,24.1,3.4
2023-09-04,8.6,16.9,32.3,10.9
2042-01-15,13.0,19.3,21.1,1.4
2044-05-16,11.9,18.0,21.6,5.0
2025-02-19,6.6,12.0,24.1,0.2
2038-11-26,8.5,18.2,26.4,0.3
2031-06-27,11.4,17.1,22.9,3.0
2031-03-22,3.9,11.9,25.3,2.1
2045-05-09,6.6,13.8,29.6,9.8
2029-10-17,6.5,12.6,20.8,11.9
2030-12-10,11.8,19.3,31.6,5.4
2025-09-05,9.6,18.8,23.4,2.6
2026-01-20,6.9,13.1,25.8,3.3
2021-09-24,14.9,23.2,16.5,0.4
2037-05-22,8.3,17.2,7.7,0.6
2024-02-15,9.1,15.6,22.1,0.6
2029-08-29,8.6,17.3,27.2,3.5
2037-12-30,10.4,19.9,25.0,8.1
2026-08-09,10.0,17.7,25.8,1.9
2031-03-20,12.6,17.8,31.6,0.7
2026-03-25,10.4,18.0,8.3,5.4
2027-01-21,11.8,17.0,12.9,13.4
2028-04-14,6.5,16.4,25.1,3.9
2022-10-19,10.0,18.3,4.0,4.6
2039-03-28,12.5,17.9,29.0,0.3
2024-07-31,10.0,15.9,18.8,2.7
2028-01-12,12.0,19.2,26.2,4.0
2042-12-17,2.8,12.0,0.0,1.5
2023-09-26,8.3,15.5,35.7,8.4
2044-07-23,11.8,20.0,16.4,1.8
2028-10-05,9.3,16.1,31.5,1.6
2040-08-11,4.0,35.0,90.0,40.0
2045-01-07,2.0,40.0,90.0,45.0
2037-02-06,2.8,12.1,9.9,2.1
2024-05-22,8.3,15.2,24.1,0.8
2026-11-22,15.0,22.6,21.3,5.4
2044-08-08,7.6,13.1,26.0,3.7
2031-07-03,8.8,15.9,13.0,11.0
2041-07-16,4.0,45.0,70.0,50.0
2044-03-09,6.4,16.2,21.4,3.2
2045-10-27,8.9,18.7,11.7,2.7
2039-01-05,10.8,20.0,23.4,2.8
2034-12-10,7.9,13.7,16.6,2.4
2026-12-27,5.7,13.1,12.5,5.9
2047-01-14,12.5,17.7,12.2,0.4
2024-02-09,9.3,19.1,15.6,9.0
2034-09-14,12.2,20.8,31.2,0.5
2039-02-22,11.1,20.9,17.3,2.1
2048-03-08,12.1,21.6,7.5,2.4
2024-07-27,7.7,15.5,19.5,0.6
2046-07-07,8.6,18.2,13.3,14.9
2025-06-16,13.8,22.6,26.8,1.3
2045-03-10,12.1,21.3,12.2,0.8
2025-03-03,9.3,16.4,15.3,1.2
2021-12-01,3.0,35.0,90.0,40.0
2021-12-25,11.0,16.2,17.7,2.7
2021-05-19,12.4,18.6,17.1,5.2
2021-10-27,11.9,20.5,23.9,10.2
2025-04-06,12.7,20.3,25.0,0.8
2034-12-18,10.2,19.0,29.4,1.8
2022-01-18,3.6,13.3,14.8,5.2
2046-01-19,11.3,19.2,16.2,0.3
2044-09-22,12.6,20.9,11.9,2.0
2041-12-26,12.7,21.5,20.3,6.0
2034-04-20,12.8,20.6,11.5,2.9
2044-01-09,-2.0,37.0,85.0,50.0
2029-09-16,12.9,18.7,31.7,3.1
2024-12-10,12.2,18.5,12.9,0.5
2044-02-01,9.8,18.0,18.3,2.1
2036-07-14,18.5,25.8,24.7,0.2
2040-04-13,11.4,18.0,27.7,27.8
2023-08-05,5.4,12.9,10.6,1.8
2027-07-19,4.5,10.6,20.4,9.1
2036-01-21,3.4,13.3,21.8,2.1
2034-06-18,13.2,19.8,26.2,5.5
2042-12-18,8.3,16.0,43.7,3.6
2047-10-29,2.0,37.0,85.0,40.0
2028-06-14,8.5,18.0,15.4,0.2
2026-04-17,8.6,14.4,6.4,0.5
2027-06-11,12.1,18.4,20.5,2.1
2041-12-18,14.6,20.8,31.8,1.7
2029-11-11,13.0,19.0,24.9,0.1
2029-08-07,12.5,22.0,17.9,2.6
2032-05-26,4.5,9.6,14.7,8.5
2047-10-28,9.8,19.7,8.6,1.3
2045-12-25,11.8,18.1,23.8,3.0
2031-06-05,4.1,10.0,17.2,3.2
2027-11-15,3.0,37.0,75.0,50.0
2026-04-21,10.8,19.6,20.4,10.7
2047-11-13,11.2,19.6,21.5,1.7
2039-07-27,10.0,16.4,36.4,4.2
2043-09-19,15.9,25.6,25.8,0.1
2032-05-17,13.0,19.0,8.8,1.3
2032-06-04,8.5,18.1,34.9,3.3
2023-03-08,9.9,18.2,21.1,6.9
2027-08-14,11.7,17.9,14.2,4.5
2044-02-28,7.4,14.1,10.0,0.9
2037-10-23,12.9,19.1,22.5,0.4
2023-02-25,13.2,19.1,16.9,2.6
2043-12-28,12.8,20.8,19.5,0.7
2039-08-04,12.1,17.2,17.1,2.5
2029-08-25,14.0,20.5,19.5,3.1
2040-09-20,12.4,21.0,27.8,0.2
2043-01-02,5.3,14.1,15.9,1.9
2021-05-04,5.8,11.7,22.9,4.4
2025-05-26,0.0,35.0,75.0,45.0
2036-07-09,4.8,13.6,22.9,1.2
2026-12-13,9.0,15.2,36.3,0.0
2026-12-10,11.4,20.2,12.6,4.5
2039-02-24,8.2,15.7,14.1,0.5
2031-12-24,11.9,18.6,31.3,1.7
2043-05-05,-2.0,37.0,85.0,40.0
2032-11-19,12.8,22.5,3.9,5.4
2023-06-30,9.1,18.9,12.7,1.8
2038-03-01,12.9,21.5,25.2,4.2
2027-04-29,12.7,18.7,31.3,0.1
2039-01-18,6.5,12.1,29.8,0.5
2033-03-17,5.3,11.1,18.8,3.1
2041-10-20,6.8,12.4,23.6,3.2
2044-03-30,7.8,16.3,26.6,16.5
2025-04-05,2.0,37.0,90.0,40.0
2033-09-27,10.1,17.1,15.9,1.6
2038-01-10,9.2,16.0,20.7,6.2
2022-03-19,3.8,9.9,27.6,7.8
2030-05-09,9.6,19.5,11.8,1.1
2047-05-16,9.7,18.9,41.7,0.7
2046-04-09,10.1,15.3,0.0,0.6
2044-09-15,10.2,20.0,33.7,2.5
2036-09-23,4.7,14.4,9.6,1.5
2023-11-21,8.3,14.5,28.8,2.2
2031-02-17,9.3,15.6,28.2,3.8
2023-07-19,9.8,16.0,14.5,6.6
2038-09-17,11.6,18.0,8.4,4.4
2026-01-04,10.1,17.3,22.8,1.2
2044-05-23,10.0,17.9,26.5,2.2
2045-08-06,12.5,20.8,21.6,0.1
2026-07-05,7.7,17.1,13.3,8.0
2023-07-03,14.7,20.4,6.8,0.3
2041-11-03,0.0,5.1,15.2,7.4
2045-11-12,14.8,21.1,16.5,2.0
2044-04-17,7.5,16.1,29.0,1.7
2028-02-20,8.2,15.1,23.8,5.7
2034-06-30,6.1,12.0,15.7,0.9
2038-12-22,9.9,16.6,29.9,0.0
2045-08-09,8.0,16.8,25.9,7.0
2021-01-07,14.7,21.4,9.3,0.5
2042-06-15,7.5,15.0,23.4,0.4
2039-01-10,5.4,12.4,20.6,0.1
2030-03-16,4.9,14.3,22.6,5.8
2044-08-03,7.1,16.3,6.8,0.1
2025-06-24,8.8,14.7,23.3,1.2
2024-02-16,14.1,19.7,16.7,0.3
2021-12-26,7.5,13.5,16.9,2.6
2026-09-02,12.9,22.2,17.5,1.6
2029-08-01,10.1,18.0,35.3,2.5
2035-02-17,10.8,17.6,14.0,27.2
2040-02-21,11.8,21.1,20.1,0.3
2029-11-18,13.2,22.0,10.8,0.7
2027-02-21,15.9,22.2,29.9,0.4
2025-01-14,7.6,15.3,0.0,1.3
2046-11-27,9.9,16.9,26.4,1.2
2029-12-04,14.3,23.6,29.7,1.2
2032-01-04,16.5,24.2,16.9,0.9
2047-08-27,14.1,21.8,10.9,0.6
2030-08-02,13.5,20.7,27.5,1.3
2028-04-12,10.5,18.7,25.9,0.3
2046-06-23,13.0,22.8,23.5,3.0
2024-02-05,11.0,20.5,14.2,2.1
2025-12-25,7.0,16.2,33.4,0.0
2041-06-06,9.9,18.2,28.9,13.7
2048-02-26,8.4,16.7,26.3,10.1
2045-12-08,11.3,18.9,29.3,5.7
2046-02-03,12.8,19.6,32.0,0.8
2040-05-05,10.7,18.2,30.1,10.9
2032-10-28,10.5,16.9,25.1,3.2
2033-10-14,10.1,16.4,11.9,8.9
2035-12-30,9.5,14.7,23.5,1.2
2036-04-11,-2.0,37.0,90.0,50.0
2047-06-13,10.4,17.9,9.1,23.1
2026-01-31,14.2,21.7,20.8,2.1
2027-04-02,13.6,21.4,6.1,0.7
2047-03-28,5.4,15.1,10.4,0.9
2031-12-23,8.5,16.6,30.4,3.6
2038-07-12,7.6,13.1,8.6,5.4
2022-03-05,3.0,42.0,80.0,30.0
2036-10-03,2.0,40.0,80.0,30.0
2022-01-22,11.0,16.2,21.7,0.3
2025-06-17,10.2,19.3,16.3,2.9
2046-06-01,7.5,15.3,0.0,2.6
2038-03-16,-2.0,42.0,75.0,45.0
2042-02-18,9.1,18.7,22.4,2.3
2044-03-25,16.0,24.4,24.8,1.1
2040-05-30,-2.0,37.0,80.0,40.0
2026-01-17,8.4,18.0,0.9,22.0
2027-11-03,9.2,15.0,19.1,6.7
2021-07-21,11.7,20.0,5.3,3.5
2045-04-07,8.7,15.7,16.6,3.2
2031-08-05,10.4,18.6,18.9,0.0
2034-11-03,6.4,12.3,25.0,3.9
2037-02-15,8.9,16.9,14.4,2.3
2028-05-26,16.0,22.0,11.7,2.4
2042-09-10,6.2,13.9,23.4,4.3
2021-11-28,7.3,12.5,31.2,12.6
2031-06-06,12.0,17.4,15.0,14.7
2023-07-25,8.5,16.0,19.1,0.8
2025-11-10,7.8,13.5,20.4,4.2
2044-10-22,12.7,19.2,27.6,0.3
2027-09-11,0.0,40.0,90.0,40.0
2023-09-17,10.1,17.1,9.7,4.6
2035-11-27,8.4,13.8,14.5,8.9
2046-02-28,14.8,23.5,19.9,3.8
2040-02-24,13.2,18.6,18.3,0.2
2046-10-14,11.2,19.3,25.2,0.6
2036-11-24,3.1,12.6,6.8,17.6
2047-05-11,10.6,16.1,25.7,1.1
2047-04-01,11.2,16.8,18.3,12.6
2039-01-01,10.5,18.2,20.3,0.9
2029-05-11,9.1,16.1,26.4,4.3
2047-01-22,13.6,20.4,29.5,6.0
2033-08-21,9.1,18.0,28.2,4.7
2030-02-04,7.3,14.9,9.6,25.6
2043-12-26,7.5,13.9,13.7,15.8
2038-02-07,11.6,20.1,27.8,4.0
2037-07-24,6.0,13.6,17.5,3.1
2030-01-25,11.3,17.1,13.3,6.3
2046-06-30,7.1,12.8,12.3,5.0
2047-11-18,2.0,40.0,75.0,35.0
2043-06-25,11.9,21.6,25.2,1.7
2030-12-08,5.4,11.6,32.5,1.5
2047-10-01,4.7,14.7,29.8,0.0
2024-09-18,8.4,16.3,10.8,7.1
2034-09-12,4.6,9.7,37.3,1.1
2044-06-28,11.3,17.2,24.5,19.4
2036-12-11,13.6,19.3,10.1,0.5
2026-12-25,4.0,40.0,80.0,50.0
2036-07-11,17.5,24.4,33.9,2.4
2029-07-10,9.1,14.6,26.8,9.8
2021-07-02,6.8,12.9,10.8,1.1
2047-09-26,10.4,15.5,31.8,15.4
2023-05-06,8.3,17.6,25.1,3.6
2046-06-08,12.7,21.1,12.0,0.9
2034-06-14,12.5,20.0,23.4,0.1
2046-10-04,8.7,15.4,12.3,2.6
2025-12-06,15.7,23.6,22.3,2.1
2023-02-25,-2.0,40.0,85.0,50.0
2036-01-05,10.2,18.9,10.4,0.9
2046-02-26,11.2,20.7,19.8,0.8
2026-05-23,9.4,15.8,16.5,2.6
2046-02-19,9.7,15.0,20.9,1.9
2045-08-16,4.6,11.3,21.8,2.5
2033-11-11,13.8,23.7,20.7,0.2
2034-08-28,10.2,18.8,13.5,3.3
2033-09-25,9.3,18.7,16.7,15.1
2024-03-05,9.0,14.4,14.4,1.2
2044-12-18,11.9,20.8,24.9,5.0
2024-08-18,4.1,10.9,12.6,2.3
2044-10-15,16.1,24.8,26.8,1.0
2034-02-18,11.5,18.8,15.6,5.7
2039-08-11,14.6,23.9,26.2,1.0
2036-11-26,18.1,25.9,4.0,3.7
2027-03-11,0.0,35.0,90.0,35.0
2024-12-26,4.7,11.5,33.0,22.9
2035-10-25,8.4,13.7,6.0,1.4
2043-10-26,12.1,19.5,13.6,0.1
2028-09-01,10.6,19.3,20.0,0.1
2041-11-08,10.5,16.6,24.3,2.8
2048-01-02,11.6,17.5,35.1,3.6
2042-05-26,10.5,17.9,19.2,1.0
2032-12-27,10.9,18.7,15.7,1.4
2046-09-14,15.2,21.3,4.5,0.9
2039-05-23,13.1,22.5,21.1,0.2
2031-03-26,8.6,18.0,18.5,2.9
2027-03-12,11.2,18.4,17.4,2.0
2041-05-05,5.3,13.3,12.5,4.5
2031-12-20,11.8,20.5,12.6,2.9
2027-07-23,9.7,15.2,22.9,9.1
2024-03-31,12.8,18.3,16.3,2.2
2026-07-01,7.5,12.7,24.4,2.2
2021-07-13,6.3,16.1,30.9,2.4
2036-02-17,8.2,14.4,19.2,1.9
2023-02-11,8.3,15.5,14.0,4.1
2025-01-18,7.3,15.6,14.0,1.6
2026-01-21,13.8,20.8,21.8,0.3
2031-03-30,7.9,15.3,23.8,5.1
2042-11-13,10.7,19.3,26.3,5.4
2022-02-10,11.9,19.6,27.1,2.5
2042-05-12,-2.0,37.0,90.0,40.0
2046-10-16,9.3,18.8,11.9,5.5
2038-04-19,8.4,16.7,20.7,4.5
2039-01-08,10.7,18.8,24.3,0.0
2024-12-18,11.8,18.4,15.3,6.0
2021-12-09,10.7,18.6,27.4,3.0
2041-06-13,8.7,15.0,10.4,0.2
2022-12-29,11.0,16.9,8.2,8.6
2033-07-14,15.5,23.5,16.3,1.6
2030-08-18,7.6,13.3,26.2,0.9
2047-10-30,9.7,18.5,25.8,1.1
2047-07-22,13.6,21.6,21.4,2.0
2040-08-05,13.5,20.8,33.6,1.7
2042-07-01,9.1,16.6,19.5,0.9
2024-09-10,5.9,15.6,2.2,3.5
2022-10-23,8.3,14.9,25.5,6.6
2025-02-01,8.3,13.8,31.4,2.8
2046-09-20,9.9,16.8,19.8,3.0
2035-02-11,7.4,15.8,21.6,24.1
2046-05-06,4.0,42.0,70.0,40.0
2027-11-30,12.8,19.2,0.0,6.0
2044-11-28,10.9,18.5,7.9,0.6
2046-07-19,14.2,23.1,4.4,4.4
2035-09-19,11.3,18.5,29.9,6.1
2029-10-04,8.9,17.9,28.2,1.5
2036-08-27,9.2,18.0,26.2,1.1
2044-01-15,8.3,14.8,29.2,8.1
2046-01-30,-2.0,45.0,90.0,45.0
2045-11-01,12.8,18.9,16.0,2.1
2043-08-13,10.8,16.0,13.6,17.6
2045-04-16,10.2,19.3,10.8,2.5
2021-02-10,12.2,19.5,3.8,2.5
2047-09-04,5.6,14.6,31.4,4.2
2039-08-31,4.1,10.3,29.3,1.3
2044-03-27,11.3,17.4,37.6,1.2
2034-09-04,-2.0,40.0,70.0,30.0
2028-06-16,14.4,23.6,15.7,0.8
2037-11-06,4.0,42.0,90.0,35.0
2046-11-14,8.9,18.3,32.1,1.4
2021-09-17,2.0,42.0,80.0,30.0
2040-08-04,3.8,11.3,13.6,12.2
2044-03-23,15.7,24.3,16.3,2.2
2038-10-30,2.0,37.0,85.0,45.0
2040-10-18,6.9,16.5,34.7,1.7
2034-11-24,10.3,19.5,39.6,7.5
2042-07-30,6.0,15.6,15.5,1.7
2035-10-09,5.8,15.1,20.9,4.3
2046-10-18,10.8,18.4,27.9,4.6
2042-04-30,13.4,21.1,26.3,1.4
2021-08-04,-2.0,45.0,80.0,30.0
2032-03-12,13.4,20.6,18.2,3.3
2026-05-22,9.5,15.5,13.8,4.3
2048-02-12,9.9,19.8,19.1,11.1
2047-07-26,11.8,17.0,25.7,3.1
2047-02-18,2.0,40.0,90.0,35.0
2040-03-01,11.2,16.8,27.3,9.8
2022-02-28,12.9,19.7,17.0,3.1
2046-11-16,9.5,19.3,15.3,8.2
2037-10-26,10.0,18.1,25.5,4.3
2036-07-02,7.2,15.6,26.1,4.4
2033-08-02,9.2,18.7,19.2,3.2
2028-04-13,11.7,17.5,20.2,0.4
2021-05-22,13.9,21.9,3.4,2.1
2028-02-11,10.6,17.1,9.5,0.7
2039-05-08,9.6,16.1,7.6,5.9
2024-10-09,13.1,19.8,23.2,0.2
2031-01-23,9.8,18.6,15.9,0.5
2047-06-23,-2.0,35.0,70.0,45.0
2038-06-03,8.5,18.1,6.9,11.1
2028-03-19,4.0,45.0,85.0,45.0
2033-12-25,11.5,18.8,21.5,1.4
2024-02-13,11.8,18.8,19.2,8.7
2041-03-11,11.4,20.0,11.4,0.4
2025-11-23,7.7,14.6,15.6,4.5
2045-04-04,4.6,13.8,11.1,14.3
2033-09-21,5.8,13.4,23.7,5.4
2041-09-21,13.5,19.1,24.9,1.8
2022-04-05,6.4,14.2,18.4,1.6
2037-09-29,6.9,15.6,21.2,3.8
2043-05-25,9.2,15.3,18.0,1.6
2023-08-07,9.9,15.4,27.5,0.2
2038-06-11,9.2,18.8,27.4,4.9
2033-09-03,13.3,22.7,37.0,0.4
2041-02-23,6.4,12.2,17.3,10.7
2037-03-23,7.4,16.4,12.1,1.5
2037-07-16,12.9,22.7,20.2,1.0
2022-03-18,9.9,15.8,22.7,2.5
2039-03-27,10.9,18.6,25.3,5.8
2031-06-28,9.4,15.9,38.8,4.7
2047-09-23,0.0,37.0,75.0,50.0
2037-10-28,11.8,18.0,22.0,7.8
2048-04-19,7.3,13.8,24.3,4.8
2038-05-16,10.1,17.0,21.5,1.0
2026-05-13,13.2,19.8,27.4,0.4
2021-06-05,7.9,15.9,12.3,25.2
2033-07-15,8.3,13.3,25.1,8.6
2023-12-26,9.4,18.5,15.1,10.3
2037-07-25,7.4,12.5,24.7,7.2
2042-10-08,5.8,12.9,18.1,12.0
2025-08-02,14.8,20.6,43.4,0.5
2039-07-09,15.0,20.4,25.8,1.9
2046-04-14,13.5,22.8,20.1,4.6
2038-07-27,6.1,15.8,21.5,0.1
2027-05-16,6.7,15.5,4.7,16.3
2040-06-06,18.1,24.8,18.2,3.5
2046-11-29,10.8,16.2,31.1,1.9
2044-10-16,10.4,17.5,22.2,0.5
2038-08-30,9.2,17.0,7.6,0.9
2025-09-12,9.7,15.5,6.7,8.3
2043-12-13,10.9,16.0,18.0,0.1
2031-06-29,8.4,17.8,24.9,13.3
2038-04-01,8.2,14.3,22.0,11.6
2030-03-03,12.0,22.0,15.3,8.3
2037-04-19,4.0,42.0,70.0,40.0
2022-08-11,7.5,13.8,19.7,0.4
2036-05-27,4.0,35.0,75.0,45.0
2029-03-10,14.5,20.8,21.4,1.0
2021-05-21,-2.0,45.0,90.0,45.0
2044-11-23,12.7,18.5,22.8,3.8
2047-10-10,12.5,18.4,19.7,7.1
2021-09-22,9.2,16.9,21.1,1.2
2044-11-09,9.0,17.8,12.3,6.0
2039-08-03,6.7,12.1,19.2,0.9
2046-09-04,13.7,19.4,8.5,3.9
2031-08-01,8.9,15.5,4.7,3.2
2038-03-07,8.8,15.8,2.3,6.1
2025-02-27,-2.0,37.0,80.0,30.0
2031-03-01,6.1,15.8,19.8,7.8
2044-02-08,9.9,18.2,15.4,6.9
2025-03-10,6.6,15.5,21.9,3.5
2045-10-15,9.0,15.7,23.7,0.3
2023-07-13,7.9,15.0,20.3,7.0
2044-10-02,12.7,20.6,15.0,1.7
2041-01-25,8.6,15.1,20.3,14.4
2032-12-13,8.2,14.9,9.7,16.6
2022-11-01,13.3,19.8,25.9,3.3
2030-11-14,12.3,22.0,22.0,2.2
2034-12-27,6.8,15.9,15.5,1.1
2035-05-16,12.5,19.3,33.1,0.1
2040-09-01,7.2,13.4,20.1,5.5
2028-02-05,8.6,16.8,12.0,2.7
2037-03-04,9.5,15.3,23.2,1.7
2038-10-28,14.3,19.5,11.6,3.6
2040-07-13,10.3,15.7,23.8,2.4
2027-04-27,9.5,17.2,26.3,4.7
2031-02-08,11.6,18.3,21.9,12.3
2022-11-19,8.9,17.5,34.8,2.1
2022-09-05,10.8,19.7,18.9,6.9
2040-08-16,9.7,15.5,14.7,2.5
2044-11-18,10.8,19.6,15.5,4.6
2029-10-06,10.6,19.9,17.9,0.0
2039-02-25,11.3,19.2,26.8,10.1
2032-04-28,8.8,17.8,28.8,4.6
2026-03-14,11.7,21.6,26.9,4.7
2021-10-10,14.8,22.0,15.2,4.7
2021-09-16,11.3,18.5,14.7,6.6
2035-08-08,3.0,40.0,85.0,45.0
2034-07-15,7.8,14.6,6.7,17.8
2028-09-23,9.9,17.3,12.6,8.9
2030-08-27,6.5,14.6,30.9,0.9
2040-09-15,-2.0,37.0,85.0,35.0
2035-04-21,7.2,15.7,16.6,2.2
2027-04-05,11.4,18.0,13.7,15.6
2037-08-08,17.2,26.5,11.1,3.3
2043-02-13,11.1,17.6,25.7,0.1
2033-09-29,12.1,20.2,0.4,2.0
2034-09-10,8.7,16.3,21.3,4.4
2039-05-17,13.2,19.7,23.6,1.5
2023-01-18,3.0,45.0,85.0,35.0
2035-10-31,8.9,18.0,14.2,3.6
2022-04-21,9.3,14.7,20.0,2.0
2027-12-31,11.6,21.4,29.7,10.6
2043-02-22,9.2,15.0,1.8,5.1
2021-01-08,12.3,21.1,13.0,3.1
2038-07-22,9.7,19.0,7.3,25.1
2023-11-02,2.0,37.0,90.0,50.0
2047-11-25,9.5,18.8,19.0,7.4
2036-03-09,16.1,24.6,24.9,1.3
2027-08-24,11.7,19.7,16.1,11.8
2039-06-20,7.0,14.5,23.8,7.1
2032-10-02,4.0,45.0,75.0,40.0
2027-03-25,6.7,12.4,20.4,4.0
2025-04-27,13.5,19.0,34.4,0.3
2040-11-21,9.6,15.8,15.6,0.3
2031-11-15,8.8,15.6,15.1,0.1
2037-02-05,11.0,18.2,16.4,2.3
2046-05-27,11.2,16.2,28.3,3.0
2044-02-26,-2.0,35.0,90.0,50.0
2040-09-11,13.0,22.6,14.1,0.1
2031-08-04,15.0,23.3,9.4,1.0
2023-03-14,3.0,35.0,80.0,30.0
2039-09-07,11.7,21.6,19.8,2.0
2041-09-01,12.2,21.0,10.9,2.8
2023-02-21,6.0,11.9,15.2,14.2
2025-10-16,13.0,21.1,29.1,1.9
2038-11-07,11.0,18.9,27.4,9.3
2036-10-23,10.9,20.8,19.2,1.8
2027-05-14,10.0,16.2,21.4,5.1
2034-11-04,6.6,15.8,24.4,0.4
2048-03-16,10.9,18.8,19.0,1.4
2025-09-24,12.4,20.1,23.2,1.3
2022-09-03,12.0,19.1,20.3,8.7
2033-10-11,8.1,14.1,12.6,9.7
2035-10-28,12.6,20.0,3.5,4.8
2043-03-10,4.4,9.9,19.4,0.2
2043-05-20,8.6,15.1,15.5,12.0
2044-05-15,12.1,20.1,20.7,3.3
2031-04-09,8.2,16.9,12.7,3.4
2021-04-08,10.8,18.5,19.8,15.4
2040-02-16,8.3,14.5,13.4,5.3
2029-08-04,6.9,12.5,26.5,5.8
2025-03-18,8.4,16.6,3.3,1.4
2030-12-28,12.3,19.5,18.8,2.1
2025-02-26,11.9,19.1,14.8,1.4
2045-06-04,4.0,35.0,75.0,30.0
2033-08-30,11.1,17.3,28.3,15.8
2038-12-24,14.4,23.1,14.6,3.0
2026-09-22,11.0,19.6,10.1,13.8
2040-06-07,9.8,16.7,22.0,0.1
2037-11-24,10.4,16.6,15.9,1.7
2041-08-05,5.2,10.4,23.7,10.1
2022-07-27,11.0,17.2,13.6,3.9
2048-05-11,12.0,21.9,24.4,5.8
2029-05-21,9.7,18.5,7.5,10.8
2022-08-21,7.1,16.9,9.1,0.2
2039-03-01,7.7,16.3,27.3,5.5
2042-07-25,8.9,14.1,34.1,1.0
2041-02-10,6.9,13.5,1.3,22.5
2038-04-06,4.2,12.6,17.8,0.8
2029-06-14,4.0,37.0,80.0,35.0
2037-05-13,15.0,24.1,11.8,5.0
2044-06-11,12.8,20.0,17.6,1.4
2026-04-23,13.3,22.2,14.4,0.2
2043-03-07,2.8,11.0,20.1,5.1
2025-10-20,4.5,12.2,22.0,1.9
2031-01-19,13.1,20.8,17.0,0.5
2045-04-09,11.4,17.3,19.8,1.2
2027-06-20,5.9,12.8,19.5,1.6
2032-08-31,13.0,18.3,17.1,0.1
2035-11-16,10.3,15.7,23.1,3.3
2038-03-18,8.2,16.6,8.9,3.1
2044-10-24,5.8,12.5,33.0,5.2
2041-09-27,3.0,35.0,75.0,40.0
2044-09-12,6.5,16.3,18.2,6.5
2046-10-24,8.2,16.1,20.9,1.1
2036-04-23,9.2,15.8,20.2,8.1
2024-03-17,10.8,19.5,24.3,7.7
2042-09-15,10.4,16.3,23.4,4.7
2045-04-26,8.9,17.3,34.1,0.4
2045-12-04,2.0,40.0,90.0,50.0
2044-10-29,-2.0,37.0,80.0,40.0
2022-07-02,2.0,37.0,70.0,50.0
2023-05-25,9.9,15.2,13.7,5.0
2027-04-17,14.2,23.1,9.6,1.5
2042-11-03,2.0,35.0,75.0,50.0
2028-03-28,8.0,16.5,13.1,3.9
2035-08-23,3.4,12.8,29.2,2.3
2031-01-27,-2.0,37.0,90.0,35.0
2022-08-05,8.8,16.2,24.1,1.8
2021-07-24,5.9,12.7,19.7,14.3
2042-08-15,14.0,22.0,15.1,0.4
2026-07-08,12.5,21.1,27.1,0.4
2023-06-25,10.1,17.8,16.2,9.8
2022-09-24,14.6,20.1,24.5,5.7
2044-03-02,3.5,12.2,18.9,7.2
2046-03-01,7.2,14.8,23.9,0.2
2026-05-29,9.9,18.7,27.1,1.3
2021-06-12,13.5,20.2,29.5,0.6
2034-09-08,12.4,20.0,12.5,0.1
2033-11-27,11.1,19.8,15.5,14.2
2024-12-02,12.4,21.9,25.6,0.8
2039-10-22,8.4,15.8,28.7,1.3
2035-02-12,0.0,35.0,75.0,50.0
2042-02-10,11.0,17.5,30.9,3.0
2042-03-08,18.1,25.2,14.7,4.9
